"type","customer_name","customer_name_2","sale_number","date_completed","total","total_hours","total_cost","profit","margin","employee_name","store_division"
"","Franklin County Facilities Mgmt","Franklin County Sheriff Sub-station","11151","06/19/2019","180.00","0.00","0.00","180.00","100.00","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Training Academy & Firing Range","11152","06/10/2019","350.00","0.00","0.00","350.00","100.00","Russ Mclean","Columbus"
"CPT","Kegler Brown Hill Ritter","Keglar Brown Hill & Ritter","11153","06/26/2019","1800.00","0.00","0.00","1800.00","100.00","Russ Mclean","Columbus"
"","Lane Alton Horst LLC","Lane Alton Horst","11154","06/17/2019","500.00","0.00","0.00","500.00","100.00","Russ Mclean","Columbus"
"","T. Marzetti","Marzetti","11155","06/27/2019","1800.00","0.00","0.00","0.00","100.00","Russ Mclean","Columbus"
"","Mount Carmel","Mount Carmel East","11156","06/30/2019","3054.00","0.00","0.00","3054.00","100.00","Russ Mclean","Columbus"   
"","Childrens Hospital","Childrens 185 Schrock","11157","06/28/2019","375.00","0.00","0.00","375.00","100.00","Russ Mclean","Columbus"
"","Nationwide Childrens Hospital","Childrens Close To Home-495 Suite B","11158","06/01/2019","119.00","0.00","0.00","119.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens Sutie 305","11159","06/14/2019","215.00","0.00","0.00","215.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Mansfield Childrens To Home","11160","06/07/2019","253.00","0.00","0.00","253.00","100.00","Russ Mclean","Columbus"
"","Red Capital Group","Red Capital Group","11161","06/25/2019","350.00","0.00","0.00","350.00","100.00","Russ Mclean","Columbus"
"","TCHMS Rheumatology","Tchms Rheumatology","11162","07/10/2019","225.00","0.00","0.00","225.00","100.00","Waylon Roberts","Cincinnati"    
"HS","Mercy Health West Hospital","Mercy West Hospital","11163","06/01/2019","900.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"","Liberty Township Fire & Rescue Station 112","Liberty Township Fire & Police Station 112","11164","06/01/2019","438.20","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Greater Cincinnati Water Works","Greater Cincinnati Water Works (cww)","11165","06/01/2019","1043.64","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Cbre – Fifth Third Bank","5/3 Bank MOB","11166","06/01/2019","1159.17","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Cbre – Fifth Third Bank","5/3 Bank MOC","11167","06/01/2019","1398.42","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"","Mercy Health West Hospital","Mercy West Hospital","11168","06/22/2019","900.00","0.00","0.00","450.00","100.00","Waylon Roberts","Cincinnati"
"CPT/HS","Beacon Orthopedics & Sports Medicine","Beacon Orthopedics & Sports Medicine","11169","06/11/2019","800.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"   
"CPT/HS","General Cable","General Cable","11170","06/10/2019","525.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"","Performance Gymnastics","Performance Gymnastics","11171","06/01/2019","500.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati" 
"CPT/HS","Anthem BC BS","Anthem Oakley Station","11172","06/20/2019","600.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"   
"CPT/HS","AXIS","Vorys Legal Counseling","11173","06/21/2019","800.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Mercy Hospital Fairfield","Mercy Hosptial Fairfield","11174","06/03/2019","690.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"","Childrens Hospital","Childrens 275 Schrock","11175","06/28/2019","155.00","0.00","0.00","155.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 433 Cleveland Ave.","11176","06/02/2019","866.50","0.00","0.00","866.50","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 441 Industrial Mile Rd.","11177","06/24/2019","141.24","0.00","0.00","141.24","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 455 Executive Parkway","11178","06/02/2019","112.00","0.00","0.00","112.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 561 Yearling Rd.","11179","06/22/2019","108.64","0.00","0.00","108.64","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 584 County Line","11180","06/02/2019","305.83","0.00","0.00","305.83","100.00","Russ Mclean","Columbus"
"CPT","Childrens Hospital","Childrens 1125 E. Main Street","11181","06/21/2019","70.00","0.00","0.00","70.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 1390 Cleveland Ave.","11182","06/18/2019","194.00","0.00","0.00","194.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 1405 South High","11183","06/26/2019","104.23","0.00","0.00","104.23","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 1777 E Dublin Granville Rd.","11184","06/08/2019","87.50","0.00","0.00","0.00","64.57","Russ Mclean","Columbus"
"CPT","Childrens Hospital","Childrens 2857 West Broad St.","11185","06/20/2019","70.00","0.75","23.25","46.75","66.79","Russ Mclean","Columbus"
"CPT","Childrens Hospital","Childrens 4434 Crossroads Center","11186","06/08/2019","70.00","0.00","0.00","70.00","100.00","Russ Mclean","Columbus"
"CPT","OMNOVA Solutions C/O Millennia Commercial Group","Omnova","11187","06/29/2019","455.00","0.00","0.00","0.00","100.00","Ryan Reynolds","Cleveland"     
"CPT","Stoneridge","Stoneridge","11188","06/01/2019","1350.00","0.00","0.00","0.00","100.00","Ryan Reynolds","Cleveland"
"","Franklin County Childrens Services","Franklin County Children Services Chairs","11189","06/16/2019","390.00","0.00","0.00","390.00","100.00","Russ Mclean","Columbus"
"CPT","Franklin County Childrens Services","Franklin County Children Services","11190","06/30/2019","7000.00","0.00","0.00","7000.00","100.00","Russ Mclean","Columbus"
"CPT","Franklin County Childrens Services","Franklin County Children Services","11191","06/30/2019","1920.00","0.00","0.00","0.00","100.00","Russ Mclean","Columbus"
"","Franklin County Childrens Services","Franklin County Children Services","11192","06/15/2019","816.24","0.00","0.00","816.24","100.00","Russ Mclean","Columbus"
"","Matesich Distributing, Inc.","Matesich Distributing Company","11193","06/27/2019","300.00","0.00","0.00","300.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 6435 East Broad Street","11194","06/25/2019","379.00","0.00","0.00","379.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 6499 East Broad Street","11195","06/25/2019","154.56","0.00","0.00","154.56","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 7901 Diley Rd.","11196","06/14/2019","70.00","0.00","0.00","0.00","100.00","Russ Mclean","Columbus"
"","Nationwide Childrens","Childrens Newark 75 S. Terrace","11197","06/27/2019","43.73","0.00","0.00","43.73","100.00","Russ Mclean","Columbus"
"","Ohio Education Association","Ohio Education Association","11198","06/19/2019","475.00","0.00","0.00","475.00","100.00","Russ Mclean","Columbus" 
"","Ohios Electric Cooperatives","Ohio Electric Cooperative","11199","06/06/2019","375.00","0.00","0.00","375.00","100.00","Russ Mclean","Columbus"
"","Church at Mill Run","Ualc: Church At Lytham Rd.","11200","06/27/2019","475.00","5.00","155.00","82.50","34.74","Russ Mclean","Columbus"
"","Church at Mill Run","Ualc:the Church At Mill Run","11201","06/24/2019","1350.00","0.00","0.00","1350.00","100.00","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Fleet Management","11202","06/19/2019","150.00","0.00","0.00","150.00","100.00","Russ Mclean","Columbus" 
"CPT","Franklin County Facilities Mgmt","Hague Ave.","11203","06/18/2019","522.00","0.00","0.00","522.00","100.00","Russ Mclean","Columbus" 
"CPT","Ohio Association Realtors","Ohio Association of Realtors - Carpet","11204","06/01/2019","535.00","4.00","124.00","411.00","76.82","Mark Murphy","Columbus"
"CPT","Squire Patton Boggs (US) LLP","Squire Patton Boggs","11205","06/26/2019","600.00","0.00","0.00","600.00","100.00","Taylor Castle","Columbus" 
"CPT","Thompson Hine, LLP","Thompson Hine","11206","06/19/2019","450.00","0.00","0.00","450.00","100.00","Taylor Castle","Columbus"  
"CPT","Thomas Fenner Woods Agency, Inc.","Thomas, Fenner, Woods","11207","06/01/2019","300.00","5.00","155.00","295.00","65.56","Mark Murphy","Columbus"       
"","Roi Realty Services Inc. As Agent For 155 Spe, Llc","Pnc Plaza","11208","06/01/2019","2025.00","0.00","0.00","2025.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 399 E. Main","11209","06/17/2019","270.00","0.00","0.00","270.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens Close To Home 495 Suite B","11210","06/17/2019","119.00","3.00","93.00","-33.50","-56.30","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 495 East Main Suite A","11211","06/17/2019","203.00","0.00","0.00","203.00","100.00","Russ Mclean","Columbus"
"","Benesch Friedlander Coplan","Benesch Friedlander Coplan & Aronoff","11212","06/21/2019","790.00","4.78","148.18","-98.80","-200.10","Ryan Reynolds","Cleveland"
"CPT","Lemmar Inc. - FCSU","Fcsu","11213","06/11/2019","995.00","8.11","251.41","-168.49","-203.20","Ryan Reynolds","Cleveland" 
"CPT","Alliance Data Cad 1","CAD 1 - Entry Extraction","11214","06/01/2019","450.00","0.00","0.00","450.00","100.00","Mark Murphy","Columbus"
"CPT","NAI / Ohio Equities - Devon Cotterman","ESSCO","11215","06/01/2019","350.00","0.00","0.00","350.00","100.00","Steven Pflug","Columbus" 
"CPT","NAI / Ohio Equities","Ohio Health Nelsonville MOB","11216","06/01/2019","350.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","COPC","11217","06/01/2019","350.00","0.00","0.00","350.00","100.00","Steven Pflug","Columbus"
"CPT","Childrens Hospital","Nationwide Childrens CTH 4560 Morse Rd.","11218","06/20/2019","127.10","0.00","0.00","127.10","100.00","Russ Mclean","Columbus"  
"CPT","Childrens Hospital","Nationwide Childrens Close to Home Ontario","11219","06/07/2019","300.00","0.00","0.00","300.00","100.00","Russ Mclean","Columbus" 
"CPT/HS","Trinity United Meth Church","Trinity United Methodist Church","11220","06/27/2019","650.00","0.00","0.00","650.00","100.00","Russ Mclean","Columbus"
"CPT","Shumaker, Loop, Kendrick - Columbus","Shumaker, Loop & Kendrick, LLP","11221","06/26/2019","300.00","7.00","217.00","-167.00","-334.00","Russ Mclean","Columbus"     
"CPT","Beacon West Properties, LLC","Beacon West cpt","11222","06/20/2019","550.00","10.00","310.00","-35.00","-12.73","Waylon Roberts","Cincinnati" 
"CPT","NAI / Ohio Equities:NAI - Kelly Broeg:NAI - 7450 Hospital Drive - Dublin Hospital:NAI - 7450 Hospita","7450 Hospital Drive DMH MOB","11223","06/01/2019","175.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","T. Marzetti","Marzetti Elevator lobbies","11224","06/20/2019","175.00","0.00","0.00","175.00","100.00","Russ Mclean","Columbus"
"HS","Childrens Hospital","500 E. Main Street Suite 300","11225","06/14/2019","155.00","0.00","0.00","77.50","100.00","Russ Mclean","Columbus"
"CPT","FIT Technologies","Fit Technologies","11226","06/03/2019","225.00","0.00","0.00","225.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Childrens Hospital","Nationwide Childrens Close to Home 187 Schrock","11227","06/28/2019","288.00","0.00","0.00","288.08","100.00","Russ Mclean","Columbus"  
"CPT","Mount Carmel Grove City","Mount Carmel Grove City","11228","06/01/2019","500.00","0.00","0.00","0.00","100.00","Russ Mclean","Columbus"  
"CPT","Beacon West Properties, LLC","Beacon Summit - CPT","11229","06/18/2019","625.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"  
"CPT","Franklin Co Community Based - FCCB","1745 Alum Creek Dr,","11230","06/20/2019","517.50","10.00","310.00","-51.25","-19.81","Russ Mclean","Columbus"    
"OTHER","Franklin County Children Services","Quarterly Chair Program 855","11231","06/01/2019","1135.00","0.00","0.00","0.00","100.00","Russ Mclean","Columbus" 
"HS","Shelbourne Real Estate","Cleveland Clinic Cole Eye","11232","06/01/2019","663.00","6.00","186.00","-75.50","-68.33","Ryan Reynolds","Cleveland"
"CPT","Progressive Insurance Company","Alpha North","11233","06/01/2019","1030.00","18.33","568.23","411.77","42.02","Ryan Reynolds","Cleveland"  
"CPT","Careworks","Careworks","11234","06/26/2019","1200.00","11.50","356.50","243.50","40.58","Taylor Castle","Columbus" 
"HS","Jones Day Firm","Jones Day Firm","11235","06/18/2019","400.00","27.00","837.00","-562.00","-204.40","Steven Pflug","Columbus" 
"CPT","Alliance Data Systems","Cad 2 - Entry Extraction","11236","06/01/2019","450.00","3.00","93.00","357.00","79.33","Mark Murphy","Columbus" 
"CPT","Riverside Radiology and Interventional Associates, Inc.","Riverside Radiology & Interventional Associates","11237","06/01/2019","300.00","41.00","1271.00","-754.75","-146.20","Steven Pflug","Columbus"
"CPT","Wall Street Condo Association (c/o Street Property Mgmt)","Wall Street Condo/Street Porperty","11238","06/01/2019","420.00","6.00","186.00","-81.00","-77.14","Mark Murphy","Columbus"
"CPT","American Electric Power","825 Tech Center","11239","06/29/2019","1200.00","20.00","620.00","580.00","48.33","Russ Mclean","Columbus"  
"CPT","Dr. Samuel L Bossard Library","Dr. Samuel L. Bossard Memorial Library","11240","06/25/2019","2166.50","20.00","620.00","463.25","42.76","Russ Mclean","Columbus"  
"Carpets | Shampoo","Chase CBRE","Easton - Vision Drive","11241","/  /","500.00","0.00","0.00","500.00","100.00","Jim Both","Columbus"
"CPT","Childrens Hospital","6435 East Broad Street","11242","04/18/2019","150.00","0.00","0.00","150.00","100.00","Russ McLean","Columbus" 
"","ADS","","11243","05/08/2019","1400.00","17.50","542.50","857.50","61.25","Mark Murphy","Columbus" 
"CPT","Childrens Hospital","5675 Close to Home 04/15","11244","04/15/2019","150.00","0.00","0.00","150.00","100.00","Russ McLean","Columbus"  
"CPT","Childrens Hospital","187 Schrock Rd.","11245","04/29/2019","150.00","0.00","0.00","150.00","100.00","Russ McLean","Columbus"  
"CPT","Sibcy Cline","Sibcy Cline Corporate Offices","11246","06/10/2019","2675.60","42.50","1317.50","-871.56","-195.40","Melody Cain","Cincinnati"
"HOUSE KEEPING|CARPET","Huntington Bank","CROSSWOODS - MORTGAGE GROUP","11247","05/15/2019","195.00","0.00","0.00","195.00","100.00","Mark Murphy","Columbus"                   
"CPT/HS","Wellington School","Wellington School","11248","04/30/2019","1950.00","26.00","806.00","1294.00","61.62","Russ Mclean","Columbus"   
"CPT/HS","Wellington School","Wellington School","11249","05/01/2019","650.00","0.00","0.00","650.00","100.00","Russ Mclean","Columbus"  
"HS","Us Bank Cleveland","us bank","11250","/  /","425.00","0.00","0.00","425.00","100.00","Ryan Reynolds","Cleveland"
"JAN","Floor Systems & Design","Nationwide Childrens Hospital - Childcare Center","11251","05/07/2019","3250.00","0.00","0.00","3250.00","100.00","Steven Pflug","Columbus"
"CPT/HS","Keating Muething &amp; Klekamp PLL","Keating Muething & Klekamp PLL","11252","06/23/2019","500.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"    
"HS","Huntington Bank","HUNTINGTON PLAZA","11253","05/10/2019","475.00","7.50","232.50","117.50","33.57","Mark Murphy","Columbus"      
"HS","Huntington Bank","HUNTINGTON PLAZA","11254","05/10/2019","770.00","7.50","232.50","345.00","59.74","Mark Murphy","Columbus"      
"CPT","Thompson Hine, LLP","Thompson Hine","11255","05/08/2019","450.00","0.00","0.00","0.00","100.00","Taylor Castle","Columbus"  
"OTHER","McMeechan Construction","st john westshore","11256","05/12/2019","1600.00","16.12","499.72","300.28","37.54","Ryan Reynolds","Cleveland"   
"HS","Sodexo - UH Bedford","uh bedford","11257","05/30/2019","1120.00","25.65","795.15","-165.15","-26.21","Ryan Reynolds","Cleveland"
"Carpets | Shampoo","Chase Bank","Kingsdale  3250 Tremont Road","11258","05/09/2019","490.00","4.50","139.50","360.50","72.10","Erika Patterson","Columbus"   
"Carpets | Shampoo","Chase Bank","Sawmill  3800 Tuller Road","11259","05/09/2019","340.00","0.00","0.00","500.00","100.00","Erika Patterson","Columbus" 
"Carpets | Shampoo","Chase Bank","Sawmill and Emerald Parkway","11260","05/13/2019","340.00","4.00","124.00","501.00","80.16","Erika Patterson","Columbus"   
"Carpets | Shampoo","Chase Bank","Bethel Sawmil","11261","05/09/2019","340.00","1.50","46.50","453.50","90.70","Erika Patterson","Columbus"  
"Carpets | Shampoo","Chase Bank","Henderson Rd","11262","05/09/2019","340.00","2.00","62.00","438.00","87.60","Erika Patterson","Columbus"  
"CPT","Ohio Turnpike Commission","ohio turnpike and infrastructure commission","11263","06/07/2019","2284.00","32.24","999.44","-993.73","-17403.00","Ryan Reynolds","Cleveland"
"Clean | Furniture","Chase CBRE","1111 Polaris Parkway","11264","05/16/2019","0.00","0.00","0.00","0.00","0.00","Jim Both","Columbus"
"CPT","Neyer Management","Fountain Poit I ; II Buildings","11265","05/09/2019","1000.00","0.00","0.00","1500.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Chase CBRE","1111 Polaris Parkway","11266","/  /","500.00","0.00","0.00","500.00","100.00","Jim Both","Columbus" 
"HS","SBM","Eli Lilly","11267","04/23/2019","2975.00","0.00","0.00","2975.00","100.00","Eddie Davis","Cincinnati"
"OTHER","Test 1","Thompson Hine- Columbus","11268","/  /","2100.00","0.00","0.00","0.00","100.00","Eddie Davis","Columbus" 
"JANITORIAL|CARPET/FU","Huntington Bank","CAPITOL SQUARE","11269","06/14/2019","195.00","0.00","0.00","0.00","0.00","Mark Murphy","Columbus"       
"HS","Schwan Food Company","Schwans","11270","06/08/2019","3450.00","28.25","875.75","-645.75","-280.80","Melody Cain","Cincinnati"   
"Carpets | Shampoo","Chase Bank","Downtown Kalamazoo","11271","06/19/2019","415.00","0.00","0.00","0.00","100.00","National","Columbus"    
"CPT","Nationwide","Nationwide - Executive Floors","11272","05/01/2019","1200.00","0.00","0.00","1200.00","100.00","Taylor Castle","Columbus"
"CPT","Bailey Cavalieri","Bailey Cavalieri","11273","05/01/2019","475.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"
"CPT","Cedar Enterprises","Cedar Enterprises","11274","05/01/2019","250.00","0.00","0.00","250.00","100.00","Mark Murphy","Columbus" 
"HS","COTA-(Alterra) Fields Ave. Concrete","COTA Fields","11275","05/01/2019","700.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus" 
"CPT","Fiserv","Fiserv","11276","05/01/2019","3720.00","0.00","0.00","3720.00","100.00","Mark Murphy","Columbus"
"CPT/HS","Gordon Flesch Company","Gordon Flesch","11277","05/01/2019","600.00","0.00","0.00","600.00","100.00","Mark Murphy","Columbus"     
"CPT","Leif 1, LLC - Hondros College","Hondros College","11278","05/01/2019","525.00","0.00","0.00","525.00","100.00","Mark Murphy","Columbus"
"CPT","Huntington Bank","Huntington Easton","11279","05/01/2019","3173.33","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"  
"CPT","Huntington Bank","Huntington Gateway","11280","05/01/2019","3600.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"   
"CPT","Huntington Bank","Huntington Center - 41 S. High","11281","05/01/2019","1287.44","0.00","0.00","0.00","100.00","Mark Murphy","Columbus" 
"CPT","Kubota","Kubota","11282","05/01/2019","498.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"  
"CPT","Commercial Flooring Solutions, Inc","PWC","11283","05/01/2019","305.00","0.00","0.00","305.00","100.00","Mark Murphy","Columbus"  
"CPT","Squire Patton Boggs (US) LLP","Squire Patton Boggs","11284","05/08/2019","600.00","8.00","248.00","52.00","17.33","Taylor Castle","Columbus" 
"","Ulmer & Berne","Ulmer & Berne","11285","05/01/2019","1075.00","0.00","0.00","1075.00","100.00","Mark Murphy","Columbus"  
"CPT","Huntington Gateway","Huntington Gateway","11286","06/01/2019","3600.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"   
"CPT","Street Property MGMT/ 501 W. Schrock carpet","Street Property - 501 W. Schrock Rd","11287","06/01/2019","600.00","0.00","0.00","600.00","100.00","Mark Murphy","Columbus"   
"CPT","Fiserv","Fiserv","11288","06/01/2019","3720.00","0.00","0.00","3720.00","100.00","Mark Murphy","Columbus"
"CPT","NAI / Ohio Equities","Mt Carmel East","11289","05/10/2019","500.00","0.00","0.00","500.00","100.00","Steven Pflug","Columbus"
"CPT/HS","Gordon Flesch Company","Gordon Flesch","11290","06/01/2019","600.00","0.00","0.00","600.00","100.00","Mark Murphy","Columbus"     
"CPT","NAI / Ohio Equities","Mt Carmel East","11291","05/10/2019","620.00","0.00","0.00","620.00","100.00","Steven Pflug","Columbus"
"CPT","Mount St Joseph University","College of Mt. St. Joe","11292","05/28/2019","335.50","0.00","0.00","0.00","100.00","Melody Cain","Cincinnati"
"CPT","Chemical Abstracts","Chemical Abstracts - Carpet Program","11293","06/01/2019","2575.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"  
"CPT","NAI / Ohio Equities","Epa","11294","06/01/2019","1000.00","0.00","0.00","1000.00","100.00","Steven Pflug","Columbus"
"CPT","Nationwide","Nationwide - Executive Floors","11295","06/02/2019","1200.00","0.00","0.00","0.00","100.00","Taylor Castle","Columbus"
"CPT","Mercy Health West Hospital","Mercy Health West Hospital","11296","06/27/2019","550.00","0.00","0.00","550.00","100.00","Waylon Roberts","Cincinnati"
"CPT","University of Cincinnati","Hoxworth Blood Center","11297","07/03/2019","1800.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Hamilton Co Mental Health Board","Hamilton County Mental Health Board","11298","06/12/2019","284.92","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Hamilton Co Mental Health Board","Hamilton County Mental Health Board","11299","06/12/2019","165.24","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Commonwealth Hotels Inc","Commonwealth Hotels, Inc.","11300","06/05/2019","325.00","0.00","0.00","325.00","100.00","Waylon Roberts","Cincinnati"  
"CPT","Henkle Schueler","Mercy Fairfield Health & Wellness","11301","06/04/2019","925.00","0.00","0.00","925.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Henkle Schueler","Mercy Anderson Health & Wellness","11302","06/04/2019","750.00","0.00","0.00","750.00","100.00","Waylon Roberts","Cincinnati" 
"CPT","E-beam Services, Inc.","E-beam","11303","06/01/2019","432.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Givaudan Flavors Corp","Edison II","11304","06/25/2019","732.00","0.00","0.00","732.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Givaudan Flavors Corp","Edison I","11305","06/18/2019","854.00","0.00","0.00","854.00","100.00","Waylon Roberts","Cincinnati"
"OTHER","Beacon West Properties, LLC","Beacon Orthopedics  Summit Woods","11306","06/19/2019","745.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"     
"","Gateway Distribution, Inc.","Gateway Distribution, Inc.","11307","06/01/2019","155.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"","Porter Wright Morris & Arthur, LLP","Porter Wright Morris & Arthur","11308","06/28/2019","306.00","0.00","0.00","306.00","100.00","Waylon Roberts","Cincinnati"
"","Keating Muething &amp; Klekamp PLL","Kmk Law","11309","06/20/2019","1880.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"  
"CPT/HS","Paragon Consulting","Paragon Consulting","11310","06/18/2019","650.00","0.00","0.00","650.00","100.00","Ryan Reynolds","Cleveland" 
"CPT/HS","Porter Wright Morris & Arthur, LLP","Porter Wright","11311","06/08/2019","405.00","0.00","0.00","405.00","100.00","Ryan Reynolds","Cleveland"
"HS","Progressive Insurance Company","Alpha South","11312","06/23/2019","845.00","0.00","0.00","845.00","100.00","Ryan Reynolds","Cleveland" 
"HS","Skyline Tower","Skyline Towers","11313","06/28/2019","4665.00","0.00","0.00","4665.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Weston Hurd","Weston Hurd","11314","06/14/2019","210.00","0.00","0.00","210.00","100.00","Ryan Reynolds","Cleveland"  
"CPT","Bailey Cavalieri","Bailey Cavalieri","11315","06/01/2019","350.00","0.00","0.00","350.00","100.00","Mark Murphy","Columbus"
"CPT","Cedar Enterprises","Cedar Enterprises","11316","06/01/2019","250.00","0.00","0.00","250.00","100.00","Mark Murphy","Columbus" 
"CPT","Leif 1, LLC - Hondros College","Hondros College","11317","06/01/2019","525.00","0.00","0.00","525.00","100.00","Mark Murphy","Columbus"
"CPT","Huntington Bank","Huntington Easton","11318","06/01/2019","3173.33","0.00","0.00","3173.33","100.00","Mark Murphy","Columbus"  
"CPT","Huntington Bank","Huntington Center - 41 S. High","11319","06/01/2019","1287.44","0.00","0.00","1287.44","100.00","Mark Murphy","Columbus" 
"CPT","Kubota","Kubota","11320","06/01/2019","498.00","0.00","0.00","498.00","100.00","Mark Murphy","Columbus"  
"CPT","Moody Nolan","Moody Nolan","11321","07/05/2019","650.00","0.00","0.00","650.00","100.00","Mark Murphy","Columbus"    
"CPT","Commercial Flooring Solutions, Inc","PWC","11322","06/01/2019","305.00","0.00","0.00","305.00","100.00","Mark Murphy","Columbus"  
"CPT","American Electric Power","Aep - Main Office","11323","06/26/2019","1217.00","0.00","0.00","1217.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Aleris","Aleris","11324","06/18/2019","750.00","0.00","0.00","750.00","100.00","Ryan Reynolds","Cleveland"
"CPT/HS","Benesch Friedlander Coplan","Benesch Friedlander Coplan & Aronoff","11325","06/14/2019","1210.00","0.00","0.00","1210.00","100.00","Ryan Reynolds","Cleveland"  
"CPT","Cover My Meds","Cover My Meds","11326","06/10/2019","358.00","0.00","0.00","358.00","100.00","Ryan Reynolds","Cleveland"   
"CPT","Ehove","Ehove","11327","06/01/2019","187.24","0.00","0.00","187.24","100.00","Ryan Reynolds","Cleveland"
"CPT","Ehove","Ehove","11328","06/01/2019","507.00","0.00","0.00","507.00","100.00","Ryan Reynolds","Cleveland"
"CPT","G&I IX 200 Public LLC c/o CBRE Inc.","CBRE","11329","06/01/2019","734.00","0.00","0.00","0.00","100.00","Ryan Reynolds","Cleveland" 
"HS","Quintus Landlord  LLC","Higbee Building","11330","06/20/2019","1295.00","0.00","0.00","1295.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Lemmar Inc. - FCSU","Brecksville Commons","11331","06/23/2019","2560.00","0.00","0.00","2560.00","100.00","Ryan Reynolds","Cleveland"   
"CPT","Lemmar - Strongsville Falling Water Ltd","Falling Water Office Building","11332","06/01/2019","160.00","0.00","0.00","0.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Lemmar - Fitzwater Place Llc","Fitzwater Building","11333","06/01/2019","2335.00","0.00","0.00","0.00","100.00","Ryan Reynolds","Cleveland"
"CPT/HS","Meister Media","Meister Media","11334","06/20/2019","770.00","0.00","0.00","770.00","100.00","Ryan Reynolds","Cleveland" 
"CPT","MB Design Group","Northcoast - Northfield Locations","11335","06/01/2019","5783.00","0.00","0.00","0.00","96.96","Ryan Reynolds","Cleveland"
"CPT","NAI / Ohio Equities - Devon Cotterman","MEB 1 - 6775 Bobcat Way","11336","06/01/2019","823.17","0.00","0.00","0.00","100.00","Steven Pflug","Columbus" 
"CPT","NAI / Ohio Equities - Devon Cotterman","MEB 2 - 6785 Bobcat Way","11337","06/01/2019","272.58","0.00","0.00","0.00","100.00","Steven Pflug","Columbus" 
"CPT","NAI / Ohio Equities - Devon Cotterman","DIEC - 6805 Bobcat Way","11338","06/01/2019","855.33","0.00","0.00","0.00","100.00","Steven Pflug","Columbus" 
